id,archivo,offset,tipo,longitud_original,texto_original,traduccion_ia,traduccion
234,STGDATA.BIN,0x0AAC36,dialogo,57,We're trespassing on a military[NL]base.[NL]If we get caught...,,
235,STGDATA.BIN,0x0AAC74,menu,53,Things are looking bad.[NL]We're running out of options.,,
236,STGDATA.BIN,0x0AACAA,dialogo,24,"What do you mean, ""bad?^",,
237,STGDATA.BIN,0x0AACC4,dialogo,17,We'll talk later.,,
238,STGDATA.BIN,0x0AACD6,dialogo,56,I'll unlock the door.[NL]Take the lift and get in position.,,
239,STGDATA.BIN,0x0AAD10,dialogo,42,Get to the point.[NL]Is Japan starting a war?,,
240,STGDATA.BIN,0x0AAD3C,dialogo,45,"No way!?[NL]I've only ever seen wars on TV,[NL]man.",,
241,STGDATA.BIN,0x0AAD6A,dialogo,62,"Yeah, from the USN's view, maybe...[NL]But Japan's not like that.",,
242,STGDATA.BIN,0x0AADAA,dialogo,78,Then you'll have to see for[NL]yourselves.[NEWLINE]This is what your country got hold[NL]of.,,
243,STGDATA.BIN,0x0AADFA,dialogo,18,[0x18]What the hell!?[0x13]0,,
244,STGDATA.BIN,0x0AAE0E,dialogo,51,You still think your country's not[NL]up to something?,,
245,STGDATA.BIN,0x0AAE42,dialogo,70,What happened...?[NEWLINE]It's as if something scooped out[NL]a hole in the wall.,,
246,STGDATA.BIN,0x0AAE8A,dialogo,45,What's it take to cause something[NL]like this!?,,
247,STGDATA.BIN,0x0AAEB8,dialogo,37,"[0x0D][0x02]...[NL]You know what it is, don't you?",,
248,STGDATA.BIN,0x0AAEDE,dialogo,24,There's no time to talk.,,
249,STGDATA.BIN,0x0AAEF8,dialogo,11,JDF Soldier,,
250,STGDATA.BIN,0x0AAF04,dialogo,22,I found the intruders!,,
251,STGDATA.BIN,0x0AAF1C,dialogo,41,We have permission to fire.[NL]Destroy them!,,
252,STGDATA.BIN,0x0AAF46,dialogo,24,They found us. What now?,,
253,STGDATA.BIN,0x0AAF60,dialogo,40,Maybe they'll let us go if we[NL]apologize.,,
254,STGDATA.BIN,0x0AAF8A,dialogo,33,Don't be stupid. We're witnesses.,,
255,STGDATA.BIN,0x0AAFAC,dialogo,50,"Hey, easy...[NL]You're the one who showed it to[NL]us...",,
256,STGDATA.BIN,0x0AAFE0,dialogo,30,They blocked our escape route!,,
257,STGDATA.BIN,0x0AB000,dialogo,32,"Guess we'll have to fight, then.",,
258,STGDATA.BIN,0x0AB022,dialogo,33,Watch yourselves![NL]Here they come!,,
259,STGDATA.BIN,0x0AB046,mision,134,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender.[NL][NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed.,,
260,STGDATA.BIN,0x0AB0CE,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
261,STGDATA.BIN,0x0AB0E6,dialogo,25,  Received [ITEM_START]Repair Max[ITEM_END]  ,,
262,STGDATA.BIN,0x0AB100,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
263,STGDATA.BIN,0x0AB11C,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
264,STGDATA.BIN,0x0AB138,dialogo,53,What's going on!?[NL]Are they really trying to kill us!?,,
265,STGDATA.BIN,0x0AB16E,dialogo,55,We know their secret.[NL]We're as good as enemies to them.,,
266,STGDATA.BIN,0x0AB1A6,dialogo,63,[0x0D][0x02]![NL]You act like you were expecting[NL]this.[NEWLINE]What's going on here?,,
267,STGDATA.BIN,0x0AB1E6,dialogo,61,"Get a hold of yourself,[NL][0x0D][NAME_END].[NL]Just focus on surviving, for now.",,
268,STGDATA.BIN,0x0AB224,dialogo,35,I'll brief you on the escape route.,,
269,STGDATA.BIN,0x0AB248,dialogo,50,There may be more battles ahead.[NL]Did you resupply?,,
270,STGDATA.BIN,0x0AB27C,dialogo,36,Bases are great.[NL]I'm fully supplied.,,
271,STGDATA.BIN,0x0AB2A2,dialogo,15,Then we're off.,,
272,STGDATA.BIN,0x0AB2B2,dialogo,33,Who is this woman supposed to be?,,
273,STGDATA.BIN,0x0AB2D4,dialogo,59,A little fishy to think a hot babe[NL]like her is a scientist.,,
274,STGDATA.BIN,0x0AB310,dialogo,61,"Is that all that's on your mind!?[NL]We might die here, ya know.",,
275,STGDATA.BIN,0x0AB34E,dialogo,67,"Take it easy, pal.[NL]It's over and done.[NL]Let's just leave this joint.",,
276,STGDATA.BIN,0x0AB392,dialogo,43,What're you doing?[NL]You gonna stick around!?,,
277,STGDATA.BIN,0x0AB3BE,dialogo,20,Shut up! I'm coming!,,
278,STGDATA.BIN,0x0AB3D4,dialogo,13,What is this?,,
279,STGDATA.BIN,0x0AB3E2,dialogo,16,Whoooaaa...dude.,,
280,STGDATA.BIN,0x0AB3F8,dialogo,73,This is footage from the accident.[NL]So this is where they tested the[NL]bomb.,,
281,STGDATA.BIN,0x0AB446,dialogo,43,I see.[NL]It's more powerful than I[NL]thought...,,
282,STGDATA.BIN,0x0AB6F4,dialogo,10,# of turns,,
283,STGDATA.BIN,0x0AB700,dialogo,13,NPC remaining,,
284,STGDATA.BIN,0x0AB70E,dialogo,16,Obstacles destro,,
285,STGDATA.BIN,0x0AB940,dialogo,9,Drake M2C,,
286,STGDATA.BIN,0x0ABA98,dialogo,10,Rekson M4F,,
287,STGDATA.BIN,0x0ABB24,dialogo,6,Lai Fa,,
288,STGDATA.BIN,0x0ABB36,dialogo,9,Prov PAW2,,
289,STGDATA.BIN,0x0ABBEC,dialogo,9,Pare PAW1,,
290,STGDATA.BIN,0x0ABC70,dialogo,11,ÿÿXiang Mei,,
291,STGDATA.BIN,0x0ABD24,dialogo,10,Foura M12A,,
292,STGDATA.BIN,0x0ABDC8,dialogo,10,Grapple M1,,
293,STGDATA.BIN,0x0ABE6E,dialogo,11,Meledyne M1,,
294,STGDATA.BIN,0x0ABF0A,dialogo,10,ÿÿHei Fong,,
295,STGDATA.BIN,0x0ABF24,dialogo,9,Shangdi 1,,
296,STGDATA.BIN,0x0AC10A,dialogo,10,ÿÿXiao Hua,,
297,STGDATA.BIN,0x0AC124,dialogo,7,Tieqi 4,,
298,STGDATA.BIN,0x0AC1D8,dialogo,10,Enyo Mk109,,
299,STGDATA.BIN,0x0AC290,dialogo,9,Isao W008,,
300,STGDATA.BIN,0x0AC332,dialogo,9,Isao W008,,
301,STGDATA.BIN,0x0AD08C,dialogo,11,[0x12][0x0E]WZR Pilot,,
302,STGDATA.BIN,0x0AD3B6,dialogo,13,¨[0x0F]Jinyo Mk110,,
303,STGDATA.BIN,0x0AD57E,dialogo,10,[0x8B][0x10]Kasel M2,,
304,STGDATA.BIN,0x0B6518,dialogo,19,êCÐ=ð³o>ð³¯[NAME_END]êC0[0x02]Îç[0x03],,
305,STGDATA.BIN,0x0C531F,dialogo,13,@ _ @Ü[0x02]b[0x03]Þ[0x02]a[0x03],,
306,STGDATA.BIN,0x0D31C4,dialogo,33,^[NAME_END]_[NAME_END]`[NAME_END]a[NAME_END]b[NAME_END]c[NAME_END]d[NAME_END]e[NAME_END]f[NAME_END]g[NAME_END]h[NAME_END]i[NAME_END]j[NAME_END]k[NAME_END]l[NAME_END]m[NAME_END][0x0E],,
307,STGDATA.BIN,0x0D4156,dialogo,26,How do we get out of here?,,
308,STGDATA.BIN,0x0D4176,dialogo,67,The cargo lift is further in.[NL]We can get to the surface from[NL]there.,,
309,STGDATA.BIN,0x0D41BE,dialogo,23,We can finally get out!,,
310,STGDATA.BIN,0x0D41D6,dialogo,11,JDF Soldier,,
311,STGDATA.BIN,0x0D41E2,dialogo,25,I've found the intruders!,,
312,STGDATA.BIN,0x0D41FC,dialogo,23,Don't let 'em get away!,,
313,STGDATA.BIN,0x0D4216,mision,172,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender.[NL]    {Player pilots arrive at the lift.[NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed.,,
314,STGDATA.BIN,0x0D42C4,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
315,STGDATA.BIN,0x0D42DC,dialogo,25,  Received [ITEM_START]Repair Max[ITEM_END]  ,,
316,STGDATA.BIN,0x0D42F6,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
317,STGDATA.BIN,0x0D4312,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
318,STGDATA.BIN,0x0D432E,dialogo,37,We'll get to the surface this time...,,
319,STGDATA.BIN,0x0D4354,dialogo,50,I wouldn't relax until we actually[NL]leave the base.,,
320,STGDATA.BIN,0x0D4388,dialogo,30,Dammit![NL]Don't let them escape!,,
321,STGDATA.BIN,0x0D43A8,dialogo,29,"Maybe next time, soldier boy!",,
322,STGDATA.BIN,0x0D43C6,dialogo,68,"These dudes are persistent.[NL]Chicks don't dig stubborn guys, ya[NL]know!",,
323,STGDATA.BIN,0x0D440C,dialogo,21,"[0x0D][0x02], is the lift far!?",,
324,STGDATA.BIN,0x0D4422,dialogo,23,It's over in that room.,,
325,STGDATA.BIN,0x0D443A,dialogo,44,We'll be okay once we're on the[NL]lift.[NL]Hurry!,,
326,STGDATA.BIN,0x0D4468,dialogo,48,Don't let them get to the surface![NL]Destroy them!,,
327,STGDATA.BIN,0x0D449A,dialogo,19,The gate is closed!,,
328,STGDATA.BIN,0x0D44AE,dialogo,46,Move up to the gate.[NL]There should be a switch.,,
329,STGDATA.BIN,0x0D44DE,dialogo,10,All right.,,
330,STGDATA.BIN,0x0D44EA,dialogo,37,Just as I thought.[NL]The gate's closed.,,
331,STGDATA.BIN,0x0D4510,dialogo,35,That's the switch to open the[NL]gate.,,
332,STGDATA.BIN,0x0D4534,dialogo,23,"Hey, the gate's closed!",,
333,STGDATA.BIN,0x0D4552,dialogo,20,Activate the switch?,,
334,STGDATA.BIN,0x0D4570,dialogo,28,A unit is blocking the gate.,,
335,STGDATA.BIN,0x0D458E,dialogo,19,Start battle motion,,
336,STGDATA.BIN,0x0D4824,dialogo,10,# of turns,,
337,STGDATA.BIN,0x0D4830,dialogo,13,NPC remaining,,
338,STGDATA.BIN,0x0D483E,dialogo,16,Obstacles destro,,
339,STGDATA.BIN,0x0D5188,dialogo,11,ø[0x05]WZR Pilot,,
340,STGDATA.BIN,0x0D54B2,dialogo,13,[0x8E][0x07]Jinyo Mk110,,
341,STGDATA.BIN,0x0D57BE,dialogo,10,[0x13][0x09]Kasel M2,,
342,STGDATA.BIN,0x0D9696,dialogo,31,door1--------------------------,,
343,STGDATA.BIN,0x0D96BC,dialogo,31,door2--------------------------,,
344,STGDATA.BIN,0x0D96E2,dialogo,31,door3--------------------------,,
345,STGDATA.BIN,0x0D9BFA,dialogo,12,Before NOT!!,,
346,STGDATA.BIN,0x0D9C12,dialogo,11,After NOT!!,,
347,STGDATA.BIN,0x0DA616,dialogo,23,"OpenATTRIBUTE of (8,13)",,
348,STGDATA.BIN,0x0DA63C,dialogo,23,"OpenATTRIBUTE of (9,13)",,
349,STGDATA.BIN,0x0DA662,dialogo,24,"OpenATTRIBUTE of (10,13)",,
350,STGDATA.BIN,0x0DA8E8,dialogo,19,"ATTRIBUTE of (8,13)",,
351,STGDATA.BIN,0x0DA90A,dialogo,19,"ATTRIBUTE of (9,13)",,
352,STGDATA.BIN,0x0DA92C,dialogo,20,"ATTRIBUTE of (10,13)",,
353,STGDATA.BIN,0x0DF428,dialogo,19,êCÐ=ð³o>ð³¯[NAME_END]êC0[0x02]Îç[0x03],,
354,STGDATA.BIN,0x0E99CE,dialogo,15,¾> >  _[NAME_END]a[NAME_END]`[NAME_END]Áx7,,
355,STGDATA.BIN,0x0E9BE2,dialogo,15,  ¾ ¾>t[NAME_END]u[NAME_END][[NAME_END](T8,,
356,STGDATA.BIN,0x0EAD50,dialogo,19,À×À¸ß×ß¸`[NAME_END]a[NAME_END]M[NAME_END]G[NAME_END]À|9,,
357,STGDATA.BIN,0x0EE8D0,dialogo,12,iii[0x80] [0x97] x@[0x97]@x,,
358,STGDATA.BIN,0x0F7872,dialogo,12,Can't enter1,,
359,STGDATA.BIN,0x0F7880,dialogo,12,Can't enter2,,
360,STGDATA.BIN,0x0F7894,dialogo,13,Escape battle,,
361,STGDATA.BIN,0x0F78A2,dialogo,8,Ending A,,
362,STGDATA.BIN,0x0F78AC,dialogo,8,Ending B,,
363,STGDATA.BIN,0x0F78B6,dialogo,19,Progress flag error,,
364,STGDATA.BIN,0x0F78CE,dialogo,58,Excuse me. I have family in[NL]the base. Could you let me in?,,
365,STGDATA.BIN,0x0F790A,dialogo,11,JDF Soldier,,
366,STGDATA.BIN,0x0F7916,dialogo,34,No unauthorized personnel allowed.,,
367,STGDATA.BIN,0x0F793A,dialogo,80,"My sister may have been involved[NL]in the accident![NEWLINE]Please, you have to let me in!",,
368,STGDATA.BIN,0x0F798C,dialogo,26,"I said no, and I meant it!",,
369,STGDATA.BIN,0x0F79A8,dialogo,47,Then check and see if my sister[NL]is in the base.,,
370,STGDATA.BIN,0x0F79D8,dialogo,67,"Look, I can't tell you anything[NL]about the base.[NEWLINE]Now get outta here!",,
371,STGDATA.BIN,0x0F7A26,dialogo,14,"Forget it, [NAME_START][NAME_END].",,
372,STGDATA.BIN,0x0F7A3E,dialogo,66,There's nothing you can do at[NL]this point![NL]Let's head back at once.,,
373,STGDATA.BIN,0x0F7A86,dialogo,73,I don't think anyone's going in[NL]for a while.[NL][NEWLINE]Let's think of another way.,,
374,STGDATA.BIN,0x0F7AD0,dialogo,22,"...Yeah, you're right.",,
375,STGDATA.BIN,0x0F7AE8,dialogo,10,ID please.,,
376,STGDATA.BIN,0x0F7AF4,dialogo,31,W-We're f-f-from K-Kirishima...,,
377,STGDATA.BIN,0x0F7B14,dialogo,41,Hey there![NL]We're with Kirishima Industry!,,
378,STGDATA.BIN,0x0F7B3E,dialogo,58,"Right now, we can't let civilians[NL]in due to that accident.",,
379,STGDATA.BIN,0x0F7B7A,dialogo,57,"Yeah, we're here to deliver[NL]wanzers to clean up the mess.",,
380,STGDATA.BIN,0x0F7BB4,dialogo,36,I haven't heard anything about[NL]that.,,
381,STGDATA.BIN,0x0F7BDA,dialogo,144,"That's strange...[NL]We were ordered to bring 'em.[NEWLINE]Oh well, if we can't go in, we'll[NL]just leave 'em here, then.[NEWLINE]Here, I need you to sign for[NL]these.",,
382,STGDATA.BIN,0x0F7C6C,dialogo,52,"Wait, they'll get in the way[NL]if you leave them here!",,
383,STGDATA.BIN,0x0F7CA2,dialogo,62,But you won't let us in.[NL]What else can I do but leave it[NL]here?,,
384,STGDATA.BIN,0x0F7CE2,dialogo,24,"Alright, alright,[NL]go in.",,
385,STGDATA.BIN,0x0F7CFC,dialogo,14,"You sure, man?",,
386,STGDATA.BIN,0x0F7D0C,dialogo,60,I don't have a choice.[NL]Just drop 'em off and get outta[NL]here!,,
387,STGDATA.BIN,0x0F7D4A,dialogo,26,Of course! Thanks a bunch!,,
388,STGDATA.BIN,0x0F7D66,sistema,31,[0x18][NL][NL][NL] JDF Navy/Yokosuka Base[CMD][NAME_END][0x13]P,,
389,STGDATA.BIN,0x0F7D86,dialogo,37,Security's not as[NL]tight as I thought.,,
390,STGDATA.BIN,0x0F7DAC,dialogo,34,Then they're not expecting[NL]anyone.,,
391,STGDATA.BIN,0x0F7DD4,dialogo,58,There should be a trailer waiting[NL]for us outside the base.,,
392,STGDATA.BIN,0x0F7E10,menu,80,This is the main gate.[NL]Unidentified wanzers confirmed.[NEWLINE]Request immediate backup.,,
393,STGDATA.BIN,0x0F7E62,dialogo,22,Special Forces Officer,,
394,STGDATA.BIN,0x0F7E7A,dialogo,56,It's already on the way.[NL]Don't let them out of the base!,,
395,STGDATA.BIN,0x0F7EB4,dialogo,38,"Roger.[NEWLINE]All right, raise the barricade!",,
396,STGDATA.BIN,0x0F7EDC,dialogo,25,"Dude, they mean business.",,
397,STGDATA.BIN,0x0F7EF6,dialogo,46,"Reinforcements are probably on[NL]their way, too.",,
398,STGDATA.BIN,0x0F7F26,dialogo,33,Don't worry.[NL]I've got it covered.,,
399,STGDATA.BIN,0x0F7F4A,mision,172,[NL][NL]   Winning conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender[NL]    {Player pilots escape from the base.[NL][NL]   Losing conditions:[NL][NL]    {Player pilots destroyed,,
400,STGDATA.BIN,0x0F7FF8,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
401,STGDATA.BIN,0x0F8010,dialogo,25,  Received [ITEM_START]Repair Max[ITEM_END]  ,,
402,STGDATA.BIN,0x0F802A,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
403,STGDATA.BIN,0x0F8046,dialogo,27,  Received [ITEM_START]Restore High[ITEM_END]  ,,
404,STGDATA.BIN,0x0F8062,dialogo,23,Where's the[NL]transport!?,,
405,STGDATA.BIN,0x0F807A,dialogo,24,It should be[NL]close by...,,
406,STGDATA.BIN,0x0F8094,dialogo,22,I found it.[NL]Follow me.,,
407,STGDATA.BIN,0x0F80AC,dialogo,14,More enemies!?,,
408,STGDATA.BIN,0x0F80BC,dialogo,67,A transport helicopter?[NEWLINE]Well it doesn't seem to be coming[NL]after us.,,
409,STGDATA.BIN,0x0F8100,dialogo,55,What are you doing?[NL]We don't have time to stand[NL]around.,,
410,STGDATA.BIN,0x0F8138,dialogo,35,"You like to take charge,[NL]don't you?",,
411,STGDATA.BIN,0x0F815C,dialogo,60,What're you babbling about?[NL]You want to get yelled at again?,,
412,STGDATA.BIN,0x0F819A,dialogo,20,"All right, pull out!",,
413,STGDATA.BIN,0x0F81B0,dialogo,23,Special Forces Commando,,
414,STGDATA.BIN,0x0F81C8,dialogo,61,This is the main gate.[NL]The target has escaped[NL]on a transport.,,
415,STGDATA.BIN,0x0F8206,dialogo,84,Pursue them at once![NEWLINE]But avoid direct combat.[NL]Capture them when they leave[NL]the city!,,
416,STGDATA.BIN,0x0F8264,dialogo,20,Where's the trailer?,,
417,STGDATA.BIN,0x0F827A,dialogo,45,Let's get out of here before[NL]anyone shows up!,,
418,STGDATA.BIN,0x0F82B0,dialogo,13,A helicopter?,,
419,STGDATA.BIN,0x0F82BE,dialogo,27,"[NAME_START][0x03], shut up and get moving!",,
420,STGDATA.BIN,0x0F82DA,dialogo,61,This is the main gate.[NL]The target has escaped on[NL]a transport.,,
421,STGDATA.BIN,0x0F8318,dialogo,82,Pursue them at once![NEWLINE]But avoid direct combat.[NL]Capture them as they leave[NL]the city.,,
422,STGDATA.BIN,0x0F836C,dialogo,40,I've requested support from the[NL]outside.,,
423,STGDATA.BIN,0x0F8396,dialogo,19,"That's awesome,[NL][0x0D][0x02]!",,
424,STGDATA.BIN,0x0F83AA,dialogo,17,So what do WE do?,,
425,STGDATA.BIN,0x0F83BC,dialogo,82,Well I've ordered them to destroy[NL]the barricade.[NEWLINE]We'll escape when it's destroyed.,,
426,STGDATA.BIN,0x0F8410,dialogo,37,Guess the support came[NL]a little late.,,
427,STGDATA.BIN,0x0F8436,dialogo,52,[NL]Sorry.[NL]I had to get prepped.[NEWLINE][NL]Now give me a target.,,
428,STGDATA.BIN,0x0F846C,dialogo,73,"[NAME_START][NAME_END], listen[NL]to me very carefully.[NEWLINE]From now on, you decide the[NL]target area.",,
429,STGDATA.BIN,0x0F84B6,dialogo,11,I hear you.,,
430,STGDATA.BIN,0x0F84C2,dialogo,52,But there's only so much[NL]ammunition. Don't waste it!,,
431,STGDATA.BIN,0x0F84F8,dialogo,73,"[0x0D][0x03], listen[NL]to me very carefully.[NEWLINE]From now on, you decide the[NL]target area.",,
432,STGDATA.BIN,0x0F854C,dialogo,51,But there's only so much[NL]ammuntion. Don't waste it!,,
433,STGDATA.BIN,0x0F8584,dialogo,20,"[0x0D][0x03], can you hear me?",,
434,STGDATA.BIN,0x0F859A,dialogo,23,[0x0D][0x02]![NL]You had me worried.,,
435,STGDATA.BIN,0x0F85B2,dialogo,59,"I'm fine, thank you.[NL]You'll designate the next target[NL]area.",,
436,STGDATA.BIN,0x0F85EE,dialogo,20,"[NAME_START][NAME_END],[NL]can you hear me?",,
437,STGDATA.BIN,0x0F8604,dialogo,13,[0x0D][0x02]![NL]You okay?,,
438,STGDATA.BIN,0x0F8612,dialogo,54,I'll pull through.[NL]You designate the next target[NL]area.,,
439,STGDATA.BIN,0x0F864A,dialogo,10,All right.,,
440,STGDATA.BIN,0x0F866A,dialogo,15,Reinforcements!,,
441,STGDATA.BIN,0x0F867A,dialogo,17,Reinforcements...,,
442,STGDATA.BIN,0x0F8690,dialogo,20,Where's our support?,,
443,STGDATA.BIN,0x0F86A6,dialogo,21,Just a little longer!,,
444,STGDATA.BIN,0x0F86BC,dialogo,33,Choose a target for support fire.,,
445,STGDATA.BIN,0x0F897C,dialogo,10,# of turns,,
446,STGDATA.BIN,0x0F8988,dialogo,13,NPC remaining,,
447,STGDATA.BIN,0x0F8996,dialogo,16,Obstacles destro,,
448,STGDATA.BIN,0x0F92DA,dialogo,11,[0x03][0x06]WZR Pilot,,
449,STGDATA.BIN,0x0F9604,dialogo,13,[0x99][0x07]Jinyo Mk110,,
450,STGDATA.BIN,0x0F9814,dialogo,12,¡[0x08]Tank Pilot,,
451,STGDATA.BIN,0x0F9C6C,dialogo,11,Ì[NL]WZR Pilot,,
452,STGDATA.BIN,0x0F9D68,dialogo,13,K[NAME_START]Jinyo Mk110,,
453,STGDATA.BIN,0x10333C,dialogo,43,ô7@;ô×ÿ:öëo:ö3 :[0x0C]Ôÿ:[NL]èo:[0x0C]4@;[NL]0 :-¬¯>-[0x9C]¯>-[0x9C][0x0F],,
454,STGDATA.BIN,0x11D4CC,dialogo,13,[0x18]Pull over![0x13] ,,
455,STGDATA.BIN,0x11D4DA,dialogo,15,"Okay, we're in.",,
456,STGDATA.BIN,0x11D4EE,dialogo,23,"You're pretty good, [NAME_START][0x03].",,
457,STGDATA.BIN,0x11D50A,dialogo,34,"Dude, I'm not good.[NL]You just suck.",,
458,STGDATA.BIN,0x11D536,dialogo,41,Cut the chatter and start up the[NL]wanzers!,,
459,STGDATA.BIN,0x11D560,dialogo,31,"Hey, this wanzer's fully armed!",,
460,STGDATA.BIN,0x11D580,dialogo,57,"[0x0D][0x02], what's[NL]the meaning of this?[NL]We're only here for info!",,
461,STGDATA.BIN,0x11D5BA,dialogo,40,It's just for looks.[NL]You won't use them.,,
462,STGDATA.BIN,0x11D5E4,dialogo,32,We'll take the lift down. Hurry!,,
463,STGDATA.BIN,0x11D606,dialogo,8,Go down?,,
464,STGDATA.BIN,0x11D610,dialogo,69,An underground research facility.[NL]That's where the accident[NL]occurred.,,
465,STGDATA.BIN,0x11D656,dialogo,41,"Hey, [NAME_START][NAME_END],[NL]was your sister in the facility?",,
466,STGDATA.BIN,0x11D680,dialogo,50,I don't know. What do you think[NL]we're doing here!?,,
467,STGDATA.BIN,0x11D6B4,dialogo,14,Are you ready?,,
468,STGDATA.BIN,0x11D910,dialogo,10,# of turns,,
469,STGDATA.BIN,0x11D91C,dialogo,13,NPC remaining,,
470,STGDATA.BIN,0x11D92A,dialogo,16,Obstacles destro,,
471,STGDATA.BIN,0x11DB5C,dialogo,9,Drake M2C,,
472,STGDATA.BIN,0x11DCB4,dialogo,10,Rekson M4F,,
473,STGDATA.BIN,0x11DD40,dialogo,6,Lai Fa,,
474,STGDATA.BIN,0x11DD52,dialogo,9,Prov PAW2,,
475,STGDATA.BIN,0x11DE08,dialogo,9,Pare PAW1,,
476,STGDATA.BIN,0x11DE8C,dialogo,11,ÿÿXiang Mei,,
477,STGDATA.BIN,0x11DF40,dialogo,10,Foura M12A,,
478,STGDATA.BIN,0x11DFE4,dialogo,10,Grapple M1,,
479,STGDATA.BIN,0x11E08A,dialogo,11,Meledyne M1,,
480,STGDATA.BIN,0x11E126,dialogo,10,ÿÿHei Fong,,
481,STGDATA.BIN,0x11E140,dialogo,9,Shangdi 1,,
482,STGDATA.BIN,0x11E326,dialogo,10,ÿÿXiao Hua,,
483,STGDATA.BIN,0x11E340,dialogo,7,Tieqi 4,,
484,STGDATA.BIN,0x11E3F4,dialogo,10,Enyo Mk109,,
485,STGDATA.BIN,0x11E4AC,dialogo,9,Isao W008,,
486,STGDATA.BIN,0x11E54E,dialogo,9,Isao W008,,
487,STGDATA.BIN,0x124F9C,dialogo,18,"""""'':[0x1F]3 [0x09][0x0C][0x1C][ITEM_END]*o[0x17]y*^",,
488,STGDATA.BIN,0x124FD8,dialogo,18,+[0x17]*[NEWLINE]%o*o![0x15] [0x17]GQ[0x17]y[0x7F]P,,
489,STGDATA.BIN,0x126820,dialogo,21,¸¯Î1¾;\=¦[¯[0x0E]ÀSC8½oã[0x06]ÿ,,
490,STGDATA.BIN,0x13A974,dialogo,16,?   ?? ?h[0x04]c[0x04]i[0x04]b[0x04],,
491,STGDATA.BIN,0x13A9BC,dialogo,19, _?_ @?@l[0x04]h[0x04]m[0x04]i[0x04]Ây[0x17],,
492,STGDATA.BIN,0x13ACC4,dialogo,19, ???  ? a[0x04]_[0x04]µ[0x03]¶[0x03]Ây[0x17],,
493,STGDATA.BIN,0x13C470,dialogo,16,?? ??   o[0x04]n[0x04]p[0x04]K[0x04],,
494,STGDATA.BIN,0x143160,dialogo,145,:[NAME_END];[NAME_END]<[NAME_END]=[NAME_END]>[NAME_END]?[NAME_END]@[NAME_END]A[NAME_END]B[NAME_END]C[NAME_END]D[NAME_END]E[NAME_END]F[NAME_END]G[NAME_END]H[NAME_END]I[NAME_END]J[NAME_END]K[NAME_END]L[NAME_END]M[NAME_END]N[NAME_END]O[NAME_END]P[NAME_END]Q[NAME_END]R[NAME_END]S[NAME_END]T[NAME_END]U[NAME_END]V[NAME_END]W[NAME_END]X[NAME_END]Y[NAME_END]Z[NAME_END][[NAME_END]\[NAME_END]][NAME_END]^[NAME_END]_[NAME_END]`[NAME_END]a[NAME_END]b[NAME_END]c[NAME_END]d[NAME_END]e[NAME_END]f[NAME_END]g[NAME_END]h[NAME_END]i[NAME_END]j[NAME_END]k[NAME_END]l[NAME_END]m[NAME_END]n[NAME_END]o[NAME_END]p[NAME_END]q[NAME_END]r[NAME_END]s[NAME_END]t[NAME_END]u[NAME_END]v[NAME_END]w[NAME_END]x[NAME_END]y[NAME_END]z[NAME_END]{[NAME_END]¼[NAME_END]½[NAME_END]¾[NAME_END]¿[NAME_END]À[NAME_END]Á[NAME_END][0x0E],,
495,STGDATA.BIN,0x1446E4,dialogo,45,Okinawa Ocean City[NL]test site simulation data.,,
496,STGDATA.BIN,0x144712,dialogo,13,JDF Scientist,,
497,STGDATA.BIN,0x144720,dialogo,150,"You're going back to Yokosuka,[NL]right? Here's a parting gift.[NEWLINE]I'll show you the basics of wanzer[NL]piloting.[NEWLINE]You've got good sense, so you'll[NL]learn fast.",,
498,STGDATA.BIN,0x1447B8,dialogo,17,JDF Test Facility,,
499,STGDATA.BIN,0x1447D2,dialogo,20,Attacks and Counters,,
500,STGDATA.BIN,0x1447E8,dialogo,8,About AP,,
501,STGDATA.BIN,0x1447F8,dialogo,13,Ranged Weapon,,
502,STGDATA.BIN,0x144806,dialogo,12,Melee Weapon,,
503,STGDATA.BIN,0x144814,dialogo,32,"Good.[NL]We'll call it a day, then.",,
504,STGDATA.BIN,0x144838,dialogo,101,[NL][NL]   Ending conditions:[NL][NL]    {All enemies destroyed[NL]     or made to surrender[NL]    {Defend for 2 turns,,
505,STGDATA.BIN,0x14489E,dialogo,23,   Received [ITEM_START]Repair[ITEM_END]   ,,
506,STGDATA.BIN,0x1448B6,dialogo,26,  Received [ITEM_START]Repair High[ITEM_END]  ,,
507,STGDATA.BIN,0x1448D2,dialogo,26,  Received [ITEM_START]Restore Low[ITEM_END]  ,,
